name,shirtnumber,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won,match_id,team,leg
Ella Toone,10,AM,23-333,10,0,0,0,0,0,0,0,0,18,0,0,0,0.0,0.0,0.0,1,0,14,16,87.5,3,10,0,1,0,26,England,G3
Katie Zelem,20,CM,27-193,90,0,0,0,0,0,0,0,0,87,2,0,2,0.0,0.0,0.0,2,0,66,78,84.6,8,48,0,0,0,26,England,G3
Georgia Stanway,8,CM,24-210,45,0,0,0,0,1,1,0,0,43,0,0,4,0.0,0.0,0.0,1,0,27,33,81.8,3,25,0,1,1,26,England,G3
Laura Coombs,17,CM,32-184,45,0,1,0,0,3,0,0,0,34,0,0,1,0.2,0.2,0.3,1,1,16,22,72.7,2,19,0,0,0,26,England,G3
Rachel Daly,9,WB,31-238,90,1,0,0,0,2,1,0,0,72,3,3,3,0.3,0.3,0.1,2,0,44,54,81.5,6,37,1,4,0,26,England,G3
Lucy Bronze,2,WB,31-277,70,0,0,0,0,2,0,1,0,84,5,2,0,0.2,0.2,0.0,4,2,53,69,76.8,6,42,2,3,0,26,England,G3
Niamh Charles,3,WB,24-041,20,0,0,0,0,0,0,0,0,25,0,0,0,0.0,0.0,0.0,0,0,18,19,94.7,3,14,0,1,0,26,England,G3
Alex Greenwood,5,CB,29-328,90,0,1,0,0,0,0,0,0,154,4,1,1,0.0,0.0,0.1,2,1,130,146,89.0,13,114,3,2,2,26,England,G3
Millie Bright,6,CB,29-345,90,0,0,0,0,0,0,0,0,169,3,4,0,0.0,0.0,0.0,1,1,145,157,92.4,10,133,0,1,1,26,England,G3
Jess Carter,16,CB,25-278,90,0,1,0,0,0,0,0,0,123,1,0,1,0.0,0.0,0.2,3,1,107,117,91.5,10,85,2,0,0,26,England,G3
Mary Earps,1,GK,30-147,90,0,0,0,0,0,0,0,0,28,0,0,0,0.0,0.0,0.0,0,0,25,25,100.0,0,18,0,0,0,26,England,G3
Mariana Larroquette,19,FW,30-282,78,0,0,0,0,2,0,0,0,39,2,1,1,0.0,0.0,0.0,0,0,16,23,69.6,0,27,0,2,2,27,Argentina,G3
Érica Lonigro,21,FW,29-027,12,0,0,0,0,2,1,0,0,10,0,0,1,0.3,0.3,0.0,0,0,5,7,71.4,0,5,0,0,0,27,Argentina,G3
Florencia Bonsegundo,15,LM,30-019,39,0,0,0,0,0,0,0,0,18,0,2,2,0.0,0.0,0.0,1,0,4,9,44.4,0,10,0,2,1,27,Argentina,G3
Daiana Falfán,8,CM,22-292,39,0,0,0,0,0,0,0,0,18,0,0,1,0.0,0.0,0.0,0,0,8,14,57.1,2,8,0,0,0,27,Argentina,G3
Yamila Rodríguez,11,CM,25-190,12,0,0,0,0,0,0,0,0,7,0,0,0,0.0,0.0,0.0,0,0,1,5,20.0,0,7,1,0,0,27,Argentina,G3
Estefanía Banini,22,"LM,CM",33-042,90,0,0,0,0,2,1,0,0,48,1,1,0,0.1,0.1,0.0,0,0,25,35,71.4,2,38,5,5,2,27,Argentina,G3
Camila Gómez Ares,17,CM,28-280,70,0,0,0,0,0,0,1,0,34,5,0,2,0.0,0.0,0.0,1,0,17,22,77.3,2,18,0,3,3,27,Argentina,G3
Dalila Ippólito,10,CM,21-131,20,0,0,0,0,0,0,0,0,10,1,0,1,0.0,0.0,0.0,1,0,5,6,83.3,2,6,0,0,0,27,Argentina,G3
Romina Núñez,7,RM,29-213,90,0,0,0,0,0,0,0,0,39,2,1,1,0.0,0.0,0.0,4,0,17,27,63.0,0,18,0,1,0,27,Argentina,G3
Sophia Braun,13,DM,23-037,90,0,0,0,0,0,0,0,0,47,0,2,2,0.0,0.0,0.0,0,0,24,38,63.2,2,24,0,0,0,27,Argentina,G3
Eliana Stábile,3,LB,29-249,90,0,0,0,0,0,0,0,0,54,3,0,0,0.0,0.0,0.0,2,0,28,46,60.9,1,18,0,1,0,27,Argentina,G3
Aldana Cometti,6,CB,27-152,90,0,0,0,0,0,0,0,0,49,3,2,2,0.0,0.0,0.0,1,0,27,36,75.0,1,25,0,0,0,27,Argentina,G3
Adriana Sachs,2,CB,29-220,90,0,0,0,0,0,0,0,0,21,3,1,1,0.0,0.0,0.0,0,0,8,15,53.3,0,8,0,0,0,27,Argentina,G3
Julieta Cruz,4,RB,27-059,70,0,0,0,0,0,0,0,0,48,2,2,3,0.0,0.0,0.0,0,0,25,38,65.8,4,13,3,1,1,27,Argentina,G3
Gabriela Chávez,18,RB,34-115,20,0,0,0,0,0,0,0,0,10,1,2,0,0.0,0.0,0.0,0,0,5,6,83.3,0,2,0,0,0,27,Argentina,G3
Vanina Correa,1,GK,39-353,90,0,0,0,0,0,0,0,0,19,0,0,0,0.0,0.0,0.0,0,0,13,18,72.2,0,5,0,0,0,27,Argentina,G3
Rebecka Blomqvist,15,FW,26-009,90,1,0,0,0,1,1,0,0,23,0,0,1,0.8,0.8,0.0,2,1,12,16,75.0,2,16,0,1,0,27,Sweden,G3
Olivia Schough,22,LW,32-144,61,0,0,0,0,2,1,1,0,28,0,1,1,0.2,0.2,0.0,0,0,7,20,35.0,1,11,0,3,2,27,Sweden,G3
Lina Hurtig,8,LW,27-331,29,0,0,0,0,0,0,0,0,12,2,0,0,0.0,0.0,0.0,0,0,5,10,50.0,1,7,0,0,0,27,Sweden,G3
Sofia Jakobsson,10,RW,33-101,75,0,1,0,0,0,0,0,0,41,3,1,4,0.0,0.0,1.0,3,1,16,22,72.7,4,24,3,3,1,27,Sweden,G3
Johanna Rytting Kaneryd,19,RW,26-171,15,0,0,0,0,0,0,0,0,8,0,0,2,0.0,0.0,0.0,0,0,3,4,75.0,0,5,1,4,2,27,Sweden,G3
Madelen Janogy,7,AM,27-263,89,0,0,0,0,0,0,0,0,36,1,1,1,0.0,0.0,0.0,1,0,11,20,55.0,4,29,2,10,8,27,Sweden,G3
Stina Blackstenius,11,AM,27-178,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,1,0.0,0,1,0,0,0,27,Sweden,G3
Caroline Seger,17,DM,38-136,45,0,0,0,0,0,0,0,0,26,0,1,1,0.0,0.0,0.0,1,0,18,20,90.0,3,13,0,0,0,27,Sweden,G3
Elin Rubensson,23,DM,30-083,45,1,0,1,1,0,0,0,0,42,0,0,0,0.8,0.0,0.0,1,1,28,36,77.8,5,23,0,1,0,27,Sweden,G3
Hanna Bennison,20,DM,20-290,90,0,0,0,0,1,0,0,0,47,1,1,1,0.1,0.1,0.0,1,1,26,38,68.4,5,30,2,1,1,27,Sweden,G3
Anna Sandberg,5,LB,20-071,90,0,0,0,0,1,0,0,0,80,3,3,0,0.0,0.0,0.0,0,0,45,62,72.6,5,38,2,6,2,27,Sweden,G3
Magdalena Eriksson,6,CB,29-328,90,0,0,0,0,1,0,0,0,78,0,1,0,0.0,0.0,0.0,1,0,68,75,90.7,18,53,0,0,0,27,Sweden,G3
Amanda Ilestedt,13,CB,30-197,61,0,0,0,0,0,0,0,0,64,1,0,0,0.0,0.0,0.0,0,0,54,61,88.5,6,52,1,0,0,27,Sweden,G3
Linda Sembrant,3,CB,36-079,29,0,0,0,0,0,0,0,0,23,2,2,0,0.0,0.0,0.0,0,0,18,19,94.7,5,14,1,0,0,27,Sweden,G3
Stina Lennartsson,4,RB,26-120,90,0,0,0,0,0,0,0,0,61,3,0,2,0.0,0.0,0.0,0,0,42,55,76.4,5,27,0,1,1,27,Sweden,G3
Jennifer Falk,12,GK,30-098,90,0,0,0,0,0,0,0,0,27,0,0,0,0.0,0.0,0.0,0,0,16,26,61.5,0,16,0,0,0,27,Sweden,G3
Thembi Kgatlana,11,FW,27-092,90,1,1,0,0,4,2,0,0,37,0,0,3,0.9,0.8,0.3,2,2,14,24,58.3,3,22,3,5,3,28,South Africa,G3
Jermaine Seoposenwe,12,"RW,LW",29-294,90,0,0,0,0,1,1,0,0,42,1,0,0,0.0,0.0,0.1,3,0,18,30,60.0,2,25,2,0,0,28,South Africa,G3
Hildah Magaia,8,"LW,RW",28-229,89,1,1,0,0,3,2,0,0,42,2,0,1,0.4,0.4,0.8,7,2,14,28,50.0,3,18,1,2,2,28,South Africa,G3
Wendy Shongwe,23,LW,20-196,1,0,0,0,0,0,0,0,0,2,1,0,0,0.0,0.0,0.0,0,0,0,1,0.0,0,0,0,0,0,28,South Africa,G3
Linda Motlhalo,10,AM,25-032,90,0,0,0,0,0,0,0,0,37,1,1,1,0.0,0.0,0.0,3,0,21,30,70.0,5,18,0,4,3,28,South Africa,G3
Bongeka Gamede,3,DM,24-072,90,0,0,0,0,1,0,0,0,48,7,5,1,0.0,0.0,0.0,1,0,16,28,57.1,5,12,0,2,1,28,South Africa,G3
Robyn Moodaly,20,DM,29-047,45,0,0,0,0,1,0,0,0,9,0,0,0,0.0,0.0,0.0,0,0,3,6,50.0,0,5,0,0,0,28,South Africa,G3
Nomi Kgoale,22,DM,27-255,45,0,0,0,0,0,0,0,0,21,0,0,0,0.0,0.0,0.0,1,0,11,17,64.7,1,6,0,0,0,28,South Africa,G3
Karabo Dhlamini,7,LB,21-318,89,0,0,0,0,2,0,0,0,53,4,0,2,0.1,0.1,0.0,1,0,17,41,41.5,1,15,1,0,0,28,South Africa,G3
Sibulele Holweni,18,LB,22-096,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,28,South Africa,G3
Noko Matlou,4,CB,37-306,90,0,0,0,0,0,0,0,0,36,3,2,4,0.0,0.0,0.0,0,0,11,19,57.9,1,6,0,0,0,28,South Africa,G3
Bambanani Mbane,13,CB,33-143,90,0,0,0,0,0,0,0,0,40,0,2,2,0.0,0.0,0.0,1,0,13,25,52.0,1,14,0,0,0,28,South Africa,G3
Lebohang Ramalepe,2,RB,31-242,89,0,0,0,0,0,0,0,0,61,5,0,1,0.0,0.0,0.0,1,0,26,43,60.5,6,22,0,2,2,28,South Africa,G3
Tiisetso Makhubela,14,RB,26-100,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,1,0.0,0,0,0,0,0,28,South Africa,G3
Kaylin Swart,1,GK,28-306,90,0,0,0,0,0,0,0,0,32,0,0,0,0.0,0.0,0.0,0,0,13,29,44.8,0,16,0,0,0,28,South Africa,G3
Valentina Giacinti,9,FW,29-212,90,0,0,0,0,5,2,0,0,49,0,0,2,0.4,0.4,0.1,4,0,20,32,62.5,0,32,3,4,2,28,Italy,G3
Barbara Bonansea,8,LW,32-050,63,0,0,0,0,0,0,0,0,37,2,0,2,0.0,0.0,0.1,1,0,16,21,76.2,1,15,0,3,2,28,Italy,G3
Cristiana Girelli,10,DM,33-101,27,0,1,0,0,3,1,0,0,22,0,1,0,0.6,0.6,0.7,3,1,6,13,46.2,2,11,0,4,1,28,Italy,G3
Chiara Beccari,14,RW,18-309,83,0,0,0,0,2,0,0,0,42,0,1,0,0.4,0.4,0.2,5,1,18,27,66.7,3,30,3,6,2,28,Italy,G3
Sofia Cantore,7,RW,23-306,7,0,0,0,0,0,0,0,0,15,0,0,0,0.0,0.0,0.4,1,0,10,14,71.4,0,9,2,2,2,28,Italy,G3
Giulia Dragoni,16,AM,16-268,90,0,0,0,0,1,0,0,0,50,1,3,2,0.0,0.0,0.0,0,0,30,36,83.3,3,25,0,3,2,28,Italy,G3
Manuela Giugliano,6,DM,25-349,90,0,0,0,0,0,0,0,0,54,4,5,1,0.0,0.0,0.1,2,0,31,44,70.5,3,31,0,0,0,28,Italy,G3
Arianna Caruso,18,"DM,LW",23-269,83,2,0,1,1,2,2,0,0,49,0,2,1,1.5,0.7,0.0,3,1,28,36,77.8,3,20,0,1,0,28,Italy,G3
Giada Greggi,20,LW,23-165,7,0,0,0,0,0,0,0,0,11,1,0,1,0.0,0.0,0.0,1,0,8,9,88.9,1,4,0,0,0,28,Italy,G3
Lisa Boattin,17,LB,26-091,90,0,0,0,0,1,0,0,0,90,1,4,1,0.1,0.1,0.4,3,0,54,76,71.1,8,49,2,5,3,28,Italy,G3
Elena Linari,5,CB,29-109,90,0,0,0,0,2,1,0,0,65,2,2,0,0.2,0.2,0.0,2,0,42,50,84.0,5,38,0,1,0,28,Italy,G3
Benedetta Orsi,3,"CB,RB",23-158,89,0,0,0,0,0,0,0,0,66,0,1,2,0.0,0.0,0.0,1,0,44,54,81.5,7,38,1,1,0,28,Italy,G3
Benedetta Glionna,11,RB,24-007,1,0,0,0,0,1,0,0,0,1,0,0,0,0.1,0.1,0.0,0,0,0,0,,0,0,0,0,0,28,Italy,G3
Lucia Di Guglielmo,4,RB,26-037,63,0,0,0,0,0,0,0,0,58,1,2,1,0.0,0.0,0.0,1,0,33,48,68.8,4,20,1,1,1,28,Italy,G3
Elisa Bartoli,13,CB,32-087,27,0,0,0,0,0,0,0,0,33,3,0,0,0.0,0.0,0.0,1,0,18,26,69.2,1,10,0,1,0,28,Italy,G3
Francesca Durante,22,GK,26-171,90,0,0,0,0,0,0,0,0,31,0,0,0,0.0,0.0,0.0,0,0,21,26,80.8,0,18,0,0,0,28,Italy,G3
Khadija Shaw,11,FW,26-183,90,0,0,0,0,2,0,0,0,34,2,0,1,0.1,0.1,0.0,0,0,5,9,55.6,0,18,1,7,0,29,Jamaica,G3
Jody Brown,10,LM,21-108,84,0,0,0,0,0,0,0,0,28,0,0,0,0.0,0.0,0.0,0,0,11,19,57.9,0,18,1,2,1,29,Jamaica,G3
Solai Washington,2,LM,17-305,6,0,0,0,0,1,0,0,0,5,1,0,0,0.1,0.1,0.0,0,0,0,1,0.0,0,3,1,0,0,29,Jamaica,G3
Drew Spence,8,CM,30-283,90,0,0,0,0,0,0,0,0,37,2,1,1,0.0,0.0,0.1,1,0,17,29,58.6,9,13,2,1,1,29,Jamaica,G3
Atlanta Primus,20,CM,26-103,90,0,0,0,0,0,0,0,0,34,0,0,3,0.0,0.0,0.1,1,0,11,22,50.0,2,15,0,0,0,29,Jamaica,G3
Cheyna Matthews,21,RM,29-265,45,0,0,0,0,0,0,1,0,17,0,0,1,0.0,0.0,0.0,0,0,6,12,50.0,2,11,0,0,0,29,Jamaica,G3
Tiffany Cameron,15,RM,31-290,45,0,0,0,0,0,0,0,0,24,4,0,1,0.0,0.0,0.0,0,0,7,12,58.3,0,8,0,1,1,29,Jamaica,G3
Vyan Sampson,3,DM,27-031,90,0,0,0,0,0,0,0,0,33,2,1,2,0.0,0.0,0.0,0,0,15,20,75.0,1,13,0,0,0,29,Jamaica,G3
Deneisha Blackwood,14,LB,26-148,90,0,0,0,0,0,0,0,0,47,1,3,4,0.0,0.0,0.0,0,0,13,36,36.1,0,18,0,0,0,29,Jamaica,G3
Chantelle Swaby,4,CB,24-361,90,0,0,0,0,0,0,0,0,33,2,2,1,0.0,0.0,0.0,1,0,8,16,50.0,0,9,1,0,0,29,Jamaica,G3
Allyson Swaby,17,CB,26-303,90,0,0,0,0,0,0,0,0,38,1,0,2,0.0,0.0,0.0,0,0,11,19,57.9,0,11,0,0,0,29,Jamaica,G3
Tiernny Wiltshire,19,RB,25-086,90,0,0,0,0,0,0,0,0,53,3,1,4,0.0,0.0,0.0,1,0,17,32,53.1,2,12,0,1,0,29,Jamaica,G3
Rebecca Spencer,13,GK,32-161,90,0,0,0,0,0,0,0,0,42,0,0,0,0.0,0.0,0.0,0,0,9,39,23.1,0,27,0,0,0,29,Jamaica,G3
Debinha,9,"FW,LM",31-286,90,0,0,0,0,2,1,0,0,44,1,1,0,0.4,0.4,0.1,4,0,22,35,62.9,3,22,3,1,0,29,Brazil,G3
Marta,10,FW,37-164,80,0,0,0,0,3,2,0,0,61,2,0,2,0.2,0.2,0.0,3,0,31,45,68.9,5,32,2,4,3,29,Brazil,G3
Andressa,7,FW,30-265,10,0,0,0,0,1,1,0,0,3,0,0,0,0.0,0.0,0.0,0,0,0,1,0.0,0,0,0,0,0,29,Brazil,G3
Adriana,11,"LM,RM,RB",26-258,90,0,0,0,0,1,1,0,0,50,1,0,3,0.0,0.0,0.0,4,0,31,41,75.6,4,29,3,1,1,29,Brazil,G3
Luana,5,CM,30-092,80,0,0,0,0,2,1,0,0,66,2,1,1,0.1,0.1,0.0,3,0,34,51,66.7,7,34,3,2,1,29,Brazil,G3
Duda Sampaio,15,CM,22-076,10,0,0,0,0,0,0,0,0,8,0,0,0,0.0,0.0,0.0,0,0,5,8,62.5,0,4,0,0,0,29,Brazil,G3
Kerolin,21,CM,23-258,90,0,0,0,0,1,0,0,0,83,3,0,0,0.1,0.1,0.1,4,0,53,72,73.6,7,59,3,4,3,29,Brazil,G3
Ary Borges,17,RM,23-217,45,0,0,0,0,2,0,0,0,44,1,0,2,0.2,0.2,0.2,1,0,25,37,67.6,2,23,0,0,0,29,Brazil,G3
Beatriz,16,"LM,FW,RM",29-228,45,0,0,0,0,2,0,0,0,25,0,0,2,0.3,0.3,0.0,3,0,10,17,58.8,1,12,1,1,1,29,Brazil,G3
Tamires,6,LB,35-296,90,0,0,0,0,2,2,0,0,116,1,0,3,0.2,0.2,0.2,2,0,72,105,68.6,8,60,3,2,1,29,Brazil,G3
Rafaelle,4,CB,32-045,90,0,0,0,0,0,0,0,0,99,1,2,2,0.0,0.0,0.0,3,0,79,92,85.9,17,72,4,0,0,29,Brazil,G3
Kathellen,3,CB,27-098,90,0,0,0,0,0,0,0,0,79,2,1,1,0.0,0.0,0.0,1,0,60,70,85.7,7,50,2,0,0,29,Brazil,G3
Antônia,2,RB,29-098,80,0,0,0,0,1,0,0,0,87,3,2,0,0.0,0.0,0.1,2,0,57,78,73.1,9,35,3,1,1,29,Brazil,G3
Geyse,18,RM,25-128,10,0,0,0,0,1,0,0,0,6,0,0,0,0.0,0.0,0.0,1,0,3,4,75.0,0,5,2,2,2,29,Brazil,G3
Letícia Izidoro,12,GK,28-354,90,0,0,0,0,0,0,0,0,19,0,0,0,0.0,0.0,0.0,0,0,17,18,94.4,0,7,0,0,0,29,Brazil,G3
Marta Cox,10,"CM,FW",26-013,90,1,0,0,0,3,1,0,0,54,0,1,0,0.1,0.1,0.0,2,1,18,34,52.9,2,23,1,8,2,30,Panama,G3
Riley Tanner,13,"LW,FW",23-291,80,0,0,0,0,0,0,0,0,10,2,0,0,0.0,0.0,0.0,2,1,3,4,75.0,0,6,0,1,0,30,Panama,G3
Natalia Mills,11,FW,30-133,10,0,0,0,0,0,0,0,0,3,1,0,0,0.0,0.0,0.0,0,0,1,2,50.0,0,0,0,0,0,30,Panama,G3
Emily Cedeño,7,RW,19-253,57,0,0,0,0,0,0,0,0,10,1,0,1,0.0,0.0,0.0,0,0,1,5,20.0,1,8,0,1,0,30,Panama,G3
Erika Hernández,18,RW,24-138,33,0,0,0,0,0,0,0,0,10,0,1,0,0.0,0.0,0.0,0,0,4,5,80.0,0,5,1,3,1,30,Panama,G3
Carmen Montenegro,14,CM,22-240,57,0,0,0,0,0,0,0,0,18,2,0,2,0.0,0.0,0.0,0,0,4,6,66.7,1,4,0,1,1,30,Panama,G3
Schiandra González,8,CM,28-029,33,0,0,0,0,0,0,0,0,11,1,0,0,0.0,0.0,0.0,0,0,6,8,75.0,0,3,0,0,0,30,Panama,G3
Deysiré Salazar,6,CM,19-090,45,0,0,0,0,0,0,0,0,13,0,1,0,0.0,0.0,0.0,0,0,1,6,16.7,0,3,0,1,1,30,Panama,G3
Lineth Cedeño,19,LW,22-240,45,1,0,0,0,1,1,0,0,24,0,0,0,0.6,0.6,0.0,2,1,9,13,69.2,2,8,0,2,0,30,Panama,G3
Aldrith Quintero,20,CM,21-213,90,0,0,0,0,0,0,0,0,34,6,1,0,0.0,0.0,0.0,3,1,12,23,52.2,2,12,0,1,0,30,Panama,G3
Carina Baltrip-Reyes,23,LB,25-032,90,0,0,0,0,0,0,0,0,47,7,4,3,0.0,0.0,0.0,0,0,15,23,65.2,1,7,0,1,0,30,Panama,G3
Yomira Pinzón,5,CB,26-344,90,1,0,1,1,0,0,1,0,39,1,1,1,0.8,0.0,0.0,0,0,13,23,56.5,0,6,0,2,1,30,Panama,G3
Wendy Natis,3,CB,20-348,61,0,0,0,0,1,0,0,0,29,2,0,2,0.0,0.0,0.0,0,0,7,15,46.7,0,5,0,0,0,30,Panama,G3
Rebeca Espinosa,16,CB,31-028,29,0,0,0,0,0,0,0,0,13,1,0,0,0.0,0.0,0.0,0,0,2,6,33.3,0,5,0,0,0,30,Panama,G3
Hilary Jaén,2,RB,20-338,90,0,0,0,0,0,0,0,0,48,1,0,2,0.0,0.0,0.0,1,0,15,32,46.9,0,9,0,0,0,30,Panama,G3
Yenith Bailey,12,GK,22-126,90,0,0,0,0,0,0,0,0,32,0,0,0,0.0,0.0,0.0,0,0,10,27,37.0,0,13,0,0,0,30,Panama,G3
Kadidiatou Diani,11,FW,28-123,59,3,0,2,2,5,1,0,0,31,1,0,1,3.1,1.5,0.0,4,3,8,15,53.3,2,12,1,2,2,30,France,G3
Laurina Fazer,4,RM,19-293,31,0,0,0,0,0,0,0,0,24,4,0,0,0.0,0.0,0.1,1,0,10,14,71.4,1,11,1,0,0,30,France,G3
Clara Matéo,12,"FW,RW",25-247,90,0,1,0,0,1,0,0,0,66,1,0,1,0.0,0.0,0.6,9,1,36,51,70.6,13,33,2,6,3,30,France,G3
Selma Bacha,13,LM,22-266,45,0,1,0,0,2,0,0,0,43,0,0,0,0.1,0.1,0.2,8,1,28,39,71.8,4,27,6,2,2,30,France,G3
Viviane Asseyi,18,"LW,LM",29-255,45,0,0,0,0,0,0,0,0,31,6,0,1,0.0,0.0,0.0,1,0,10,17,58.8,1,18,3,2,0,30,France,G3
Grace Geyoro,8,CM,26-031,45,0,0,0,0,0,0,0,0,37,0,0,2,0.0,0.0,0.0,2,0,28,31,90.3,4,20,0,1,1,30,France,G3
Amel Majri,10,"LM,CM",30-189,45,0,0,0,0,2,0,0,0,35,1,0,2,0.5,0.5,0.0,2,0,17,25,68.0,3,16,0,0,0,30,France,G3
Léa Le Garrec,17,CM,30-024,90,1,0,0,0,4,1,0,0,85,1,2,2,0.1,0.1,0.7,4,1,52,64,81.3,13,51,2,3,2,30,France,G3
Vicki Bècho,23,"RM,FW",19-303,90,1,0,0,0,3,2,0,0,44,1,0,3,0.2,0.2,0.6,3,1,17,29,58.6,2,30,5,6,2,30,France,G3
Estelle Cascarino,20,LB,26-178,90,0,0,0,0,1,1,0,0,76,5,3,0,0.1,0.1,0.0,4,0,51,62,82.3,6,40,3,4,3,30,France,G3
Élisa De Almeida,5,CB,25-203,90,0,0,0,0,1,0,0,0,68,3,0,0,0.1,0.1,0.0,1,0,53,57,93.0,7,46,0,0,0,30,France,G3
Maëlle Lakrar,2,CB,23-067,90,1,0,0,0,4,1,0,0,83,3,1,0,0.3,0.3,0.0,1,1,58,67,86.6,4,59,2,1,1,30,France,G3
Ève Périsset,22,RB,28-221,90,0,1,0,0,1,0,0,0,69,1,0,0,0.0,0.0,0.1,2,1,53,60,88.3,9,34,0,3,0,30,France,G3
Pauline Peyraud-Magnin,16,GK,31-138,90,0,0,0,0,0,0,0,0,27,0,0,0,0.0,0.0,0.0,0,0,23,26,88.5,0,15,0,1,1,30,France,G3
Anissa Lahmari,16,FW,26-167,70,1,0,0,0,2,1,0,0,50,7,1,1,0.8,0.0,0.0,3,0,20,33,60.6,4,17,0,1,1,31,Morocco,G3
Salma Amani,8,FW,33-248,20,0,0,0,0,0,0,0,0,16,2,0,0,0.0,0.0,0.0,1,0,7,11,63.6,2,9,1,1,0,31,Morocco,G3
Ibtissam Jraïdi,9,FW,30-237,85,0,0,0,0,2,2,0,0,27,0,0,0,0.1,0.1,0.0,2,0,14,16,87.5,3,19,2,5,2,31,Morocco,G3
Rosella Ayane,23,FW,27-140,5,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,0,0,3,4,75.0,0,7,1,1,0,31,Morocco,G3
Fatima Tagnaout,11,LM,24-195,90,0,0,0,0,1,1,0,0,52,4,0,0,0.0,0.0,0.1,3,0,28,38,73.7,6,25,3,4,2,31,Morocco,G3
Ghizlane Chebbak,7,CM,32-346,90,0,0,0,1,1,0,1,0,59,3,0,1,0.8,0.0,0.1,5,1,30,46,65.2,8,26,1,1,1,31,Morocco,G3
Élodie Nakkach,6,CM,28-195,90,0,0,0,0,0,0,0,0,46,2,1,5,0.0,0.0,0.0,0,0,21,34,61.8,4,25,0,0,0,31,Morocco,G3
Sakina Ouzraoui,19,RM,21-339,90,0,1,0,0,0,0,0,0,47,1,0,1,0.0,0.0,0.7,1,1,13,30,43.3,3,24,4,12,5,31,Morocco,G3
Zineb Redouani,2,LB,23-052,90,0,0,0,0,0,0,0,0,46,5,2,0,0.0,0.0,0.0,1,0,18,34,52.9,4,11,0,1,1,31,Morocco,G3
Nouhaila Benzina,3,CB,25-084,90,0,0,0,0,0,0,0,0,37,0,6,0,0.0,0.0,0.0,0,0,16,26,61.5,1,11,0,0,0,31,Morocco,G3
Nesryne El Chad,5,CB,20-143,90,0,0,0,0,1,1,0,0,32,0,2,0,0.0,0.0,0.0,0,0,12,20,60.0,0,7,0,0,0,31,Morocco,G3
Hanane Aït El Haj,17,RB,28-274,90,0,0,0,0,0,0,0,0,53,2,3,0,0.0,0.0,0.0,0,0,21,39,53.8,0,11,1,2,2,31,Morocco,G3
Khadija Er-Rmichi,1,GK,33-321,90,0,0,0,0,0,0,0,0,27,0,0,0,0.0,0.0,0.0,0,0,10,25,40.0,0,11,0,0,0,31,Morocco,G3
Mayra Ramírez,9,FW,24-133,90,0,0,0,0,4,1,0,0,47,3,0,0,0.2,0.2,0.0,1,0,19,23,82.6,1,26,3,7,3,31,Colombia,G3
Leicy Santos,10,"RW,LW",27-079,90,0,0,0,0,2,0,0,0,71,3,0,5,0.2,0.2,0.1,4,0,42,53,79.2,9,35,1,5,3,31,Colombia,G3
Linda Caicedo,18,"LW,RW",18-162,90,0,0,0,0,0,0,0,0,42,0,2,1,0.0,0.0,0.2,6,0,25,32,78.1,2,25,4,4,3,31,Colombia,G3
Catalina Usme,11,AM,33-221,90,0,0,0,0,1,0,0,0,62,2,0,3,0.0,0.0,0.0,2,0,29,44,65.9,7,28,0,0,0,31,Colombia,G3
Daniela Montoya,6,DM,32-346,59,0,0,0,0,2,1,0,0,38,1,0,0,0.2,0.2,0.0,3,0,24,30,80.0,2,17,0,1,0,31,Colombia,G3
Diana Ospina,4,DM,34-153,31,0,0,0,0,0,0,0,0,24,2,2,1,0.0,0.0,0.0,0,0,11,17,64.7,2,8,0,1,1,31,Colombia,G3
Lorena Bedoya,5,DM,25-301,85,0,0,0,0,1,0,0,0,51,1,0,0,0.0,0.0,0.1,3,0,23,36,63.9,2,21,0,3,1,31,Colombia,G3
Ivonne Chacón,21,DM,25-295,5,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,1,2,50.0,0,2,0,0,0,31,Colombia,G3
Manuela Vanegas,2,LB,22-267,90,0,0,0,0,0,0,1,0,114,5,3,2,0.0,0.0,0.1,1,0,74,98,75.5,5,48,1,1,1,31,Colombia,G3
Daniela Arias,3,CB,28-337,90,0,0,0,0,1,1,0,0,68,3,1,1,0.0,0.0,0.0,0,0,47,52,90.4,1,42,1,1,1,31,Colombia,G3
Jorelyn Carabalí,19,CB,26-077,90,0,0,0,0,0,0,0,0,80,2,2,1,0.0,0.0,0.0,0,0,49,69,71.0,5,56,0,0,0,31,Colombia,G3
Carolina Arias,17,RB,32-335,89,0,0,0,0,0,0,0,0,62,1,1,0,0.0,0.0,0.0,0,0,41,54,75.9,3,24,0,1,0,31,Colombia,G3
